Country,Year,Month,Value,Year_Month
Iceland,2013,11 ,266.3,2013M11 
Iceland,2013,12 ,273.19999999999993,2013M12 
Iceland,2014,01 ,327.70000000000005,2014M01 
Iceland,2014,02 ,273.8,2014M02 
Iceland,2014,03 ,305.2,2014M03 
Iceland,2014,04 ,311.9,2014M04 
Iceland,2014,05 ,328.59999999999997,2014M05 
Iceland,2014,06 ,267.1,2014M06 
Iceland,2014,07 ,240.50000000000003,2014M07 
Iceland,2014,08 ,264.3,2014M08 
Iceland,2014,09 ,255.69999999999996,2014M09 
Iceland,2014,10 ,259.3,2014M10 
Iceland,2014,11 ,232.00000000000006,2014M11 
Iceland,2014,12 ,246.80000000000007,2014M12 
Iceland,2015,01 ,245.10000000000008,2015M01 
Iceland,2015,02 ,250.2000000000001,2015M02 
Iceland,2015,03 ,245.70000000000005,2015M03 
Iceland,2015,04 ,277.5,2015M04 
Iceland,2015,05 ,294.0999999999999,2015M05 
Iceland,2015,06 ,216.89999999999995,2015M06 
Iceland,2015,07 ,205.3,2015M07 
Iceland,2015,08 ,220.60000000000005,2015M08 
Iceland,2015,09 ,217.80000000000007,2015M09 
Iceland,2015,10 ,226.2,2015M10 
Iceland,2015,11 ,207.5,2015M11 
Iceland,2015,12 ,174.59999999999994,2015M12 
Iceland,2016,01 ,183.79999999999998,2016M01 
Iceland,2016,02 ,188.99999999999997,2016M02 
Iceland,2016,03 ,199.4,2016M03 
Iceland,2016,04 ,218.3,2016M04 
Iceland,2016,05 ,204.09999999999997,2016M05 
Iceland,2016,06 ,163.7,2016M06 
Iceland,2016,07 ,154.1,2016M07 
Iceland,2016,08 ,173.39999999999998,2016M08 
Iceland,2016,09 ,175.10000000000005,2016M09 
Iceland,2016,10 ,173.7,2016M10 
Iceland,2016,11 ,165.1,2016M11 
Iceland,2016,12 ,168.6,2016M12 
Iceland,2017,01 ,195.29999999999998,2017M01 
Iceland,2017,02 ,183.4,2017M02 
Iceland,2017,03 ,147.1,2017M03 
Iceland,2017,04 ,177.1,2017M04 
Iceland,2017,05 ,227.40000000000003,2017M05 
Iceland,2017,06 ,163.6,2017M06 
Iceland,2017,07 ,138.29999999999998,2017M07 
Iceland,2017,08 ,177.5,2017M08 
Iceland,2017,09 ,190.39999999999995,2017M09 
Iceland,2017,10 ,197.69999999999993,2017M10 
Iceland,2017,11 ,172.1,2017M11 
Iceland,2017,12 ,196.89999999999998,2017M12 
Iceland,2018,01 ,192.99999999999997,2018M01 
Iceland,2018,02 ,172.59999999999997,2018M02 
Iceland,2018,03 ,169.99999999999997,2018M03 
Iceland,2018,04 ,210.79999999999998,2018M04 
Iceland,2018,05 ,184.9,2018M05 
Iceland,2018,06 ,177.6,2018M06 
Iceland,2018,07 ,164.00000000000006,2018M07 
Iceland,2018,08 ,159.60000000000005,2018M08 
Iceland,2018,09 ,141.3,2018M09 
Iceland,2018,10 ,176.10000000000002,2018M10 
Iceland,2018,11 ,174.6,2018M11 
Iceland,2018,12 ,144.89999999999998,2018M12 
Iceland,2019,01 ,194.0,2019M01 
Iceland,2019,02 ,197.10000000000002,2019M02 
Iceland,2019,03 ,184.70000000000002,2019M03 
Iceland,2019,04 ,229.6,2019M04 
Iceland,2019,05 ,265.3,2019M05 
Iceland,2019,06 ,200.79999999999993,2019M06 
Iceland,2019,07 ,183.19999999999993,2019M07 
Iceland,2019,08 ,232.39999999999995,2019M08 
Iceland,2019,09 ,210.90000000000006,2019M09 
Iceland,2019,10 ,231.79999999999998,2019M10 
Iceland,2019,11 ,238.20000000000005,2019M11 
Iceland,2019,12 ,212.5,2019M12 
Iceland,2020,01 ,229.3,2020M01 
Iceland,2020,02 ,263.09999999999997,2020M02 
Iceland,2020,03 ,192.19999999999996,2020M03 
Iceland,2020,04 ,327.4,2020M04 
Iceland,2020,05 ,391.5000000000001,2020M05 
Iceland,2020,06 ,251.09999999999997,2020M06 
Ireland,2010,01 ,4177.200000000001,2010M01 
Ireland,2010,02 ,4162.400000000001,2010M02 
Ireland,2010,03 ,4210.799999999999,2010M03 
Ireland,2010,04 ,4311.400000000001,2010M04 
Ireland,2010,05 ,4399.0,2010M05 
Ireland,2010,06 ,4444.9,2010M06 
Ireland,2010,07 ,4441.9,2010M07 
Ireland,2010,08 ,4464.699999999999,2010M08 
Ireland,2010,09 ,4496.099999999999,2010M09 
Ireland,2010,10 ,4599.100000000001,2010M10 
Ireland,2010,11 ,4645.7,2010M11 
Ireland,2010,12 ,4679.7,2010M12 
Ireland,2011,01 ,4590.1,2011M01 
Ireland,2011,02 ,4527.399999999999,2011M02 
Ireland,2011,03 ,4490.000000000001,2011M03 
Ireland,2011,04 ,4501.3,2011M04 
Ireland,2011,05 ,4544.2,2011M05 
Ireland,2011,06 ,4641.5,2011M06 
Ireland,2011,07 ,4716.199999999999,2011M07 
Ireland,2011,08 ,4756.899999999999,2011M08 
Ireland,2011,09 ,4663.2,2011M09 
Ireland,2011,10 ,4686.700000000001,2011M10 
Ireland,2011,11 ,4719.000000000001,2011M11 
Ireland,2011,12 ,4744.4,2011M12 
Ireland,2012,01 ,4777.299999999998,2012M01 
Ireland,2012,02 ,4782.2,2012M02 
Ireland,2012,03 ,4738.3,2012M03 
Ireland,2012,04 ,4694.1,2012M04 
Ireland,2012,05 ,4686.1,2012M05 
Ireland,2012,06 ,4757.400000000001,2012M06 
Ireland,2012,07 ,4765.3,2012M07 
Ireland,2012,08 ,4730.8,2012M08 
Ireland,2012,09 ,4590.8,2012M09 
Ireland,2012,10 ,4503.2,2012M10 
Ireland,2012,11 ,4431.599999999999,2012M11 
Ireland,2012,12 ,4389.299999999999,2012M12 
Ireland,2013,01 ,4352.2,2013M01 
Ireland,2013,02 ,4339.199999999999,2013M02 
Ireland,2013,03 ,4351.399999999999,2013M03 
Ireland,2013,04 ,4381.4,2013M04 
Ireland,2013,05 ,4395.7,2013M05 
Ireland,2013,06 ,4373.0999999999985,2013M06 
Ireland,2013,07 ,4246.900000000001,2013M07 
Ireland,2013,08 ,4108.800000000001,2013M08 
Ireland,2013,09 ,3956.7999999999997,2013M09 
Ireland,2013,10 ,3878.2000000000003,2013M10 
Ireland,2013,11 ,3841.7,2013M11 
Ireland,2013,12 ,3861.2,2013M12 
Ireland,2014,01 ,3892.6,2014M01 
Ireland,2014,02 ,3888.0,2014M02 
Ireland,2014,03 ,3833.8,2014M03 
Ireland,2014,04 ,3767.8999999999996,2014M04 
Ireland,2014,05 ,3720.5000000000005,2014M05 
Ireland,2014,06 ,3709.2000000000007,2014M06 
Ireland,2014,07 ,3679.7,2014M07 
Ireland,2014,08 ,3616.2999999999997,2014M08 
Ireland,2014,09 ,3454.3,2014M09 
Ireland,2014,10 ,3337.6000000000004,2014M10 
Ireland,2014,11 ,3256.0,2014M11 
Ireland,2014,12 ,3237.9000000000005,2014M12 
Ireland,2015,01 ,3256.8999999999987,2015M01 
Ireland,2015,02 ,3241.7,2015M02 
Ireland,2015,03 ,3200.600000000001,2015M03 
Ireland,2015,04 ,3166.0,2015M04 
Ireland,2015,05 ,3132.1000000000004,2015M05 
Ireland,2015,06 ,3109.0,2015M06 
Ireland,2015,07 ,3049.3000000000006,2015M07 
Ireland,2015,08 ,3001.4,2015M08 
Ireland,2015,09 ,2922.8,2015M09 
Ireland,2015,10 ,2895.6,2015M10 
Ireland,2015,11 ,2869.7999999999997,2015M11 
Ireland,2015,12 ,2842.6000000000004,2015M12 
Ireland,2016,01 ,2774.4,2016M01 
Ireland,2016,02 ,2745.0,2016M02 
Ireland,2016,03 ,2749.7000000000003,2016M03 
Ireland,2016,04 ,2771.1999999999994,2016M04 
Ireland,2016,05 ,2792.7999999999993,2016M05 
Ireland,2016,06 ,2806.6999999999994,2016M06 
Ireland,2016,07 ,2737.9999999999995,2016M07 
Ireland,2016,08 ,2669.3999999999996,2016M08 
Ireland,2016,09 ,2484.7999999999997,2016M09 
Ireland,2016,10 ,2380.8,2016M10 
Ireland,2016,11 ,2320.7000000000003,2016M11 
Ireland,2016,12 ,2302.5,2016M12 
Ireland,2017,01 ,2299.7000000000003,2017M01 
Ireland,2017,02 ,2274.100000000001,2017M02 
Ireland,2017,03 ,2207.5000000000005,2017M03 
Ireland,2017,04 ,2153.4,2017M04 
Ireland,2017,05 ,2124.2000000000003,2017M05 
Ireland,2017,06 ,2141.6,2017M06 
Ireland,2017,07 ,2173.2999999999993,2017M07 
Ireland,2017,08 ,2157.899999999999,2017M08 
Ireland,2017,09 ,2098.7,2017M09 
Ireland,2017,10 ,2047.8,2017M10 
Ireland,2017,11 ,1993.1000000000006,2017M11 
Ireland,2017,12 ,1949.0000000000005,2017M12 
Ireland,2018,01 ,1896.5999999999995,2018M01 
Ireland,2018,02 ,1870.4999999999998,2018M02 
Ireland,2018,03 ,1871.9,2018M03 
Ireland,2018,04 ,1889.4,2018M04 
Ireland,2018,05 ,1916.8,2018M05 
Ireland,2018,06 ,1927.6000000000001,2018M06 
Ireland,2018,07 ,1921.0,2018M07 
Ireland,2018,08 ,1893.9,2018M08 
Ireland,2018,09 ,1834.0,2018M09 
Ireland,2018,10 ,1826.1999999999996,2018M10 
Ireland,2018,11 ,1795.9999999999995,2018M11 
Ireland,2018,12 ,1749.2,2018M12 
Ireland,2019,01 ,1657.6,2019M01 
Ireland,2019,02 ,1615.0000000000002,2019M02 
Ireland,2019,03 ,1618.0,2019M03 
Ireland,2019,04 ,1690.2,2019M04 
Ireland,2019,05 ,1712.1000000000001,2019M05 
Ireland,2019,06 ,1739.6000000000004,2019M06 
Ireland,2019,07 ,1732.3999999999996,2019M07 
Ireland,2019,08 ,1677.8,2019M08 
Ireland,2019,09 ,1596.4,2019M09 
Ireland,2019,10 ,1553.3,2019M10 
Ireland,2019,11 ,1530.8999999999999,2019M11 
Ireland,2019,12 ,1542.9,2019M12 
Ireland,2020,01 ,1564.8000000000002,2020M01 
Ireland,2020,02 ,1558.5,2020M02 
Ireland,2020,03 ,1723.1,2020M03 
Ireland,2020,04 ,1798.3000000000006,2020M04 
Ireland,2020,05 ,1893.8,2020M05 
Ireland,2020,06 ,1849.3000000000002,2020M06 
Italy,2010,01 ,17430.4,2010M01 
Italy,2010,02 ,17657.7,2010M02 
Italy,2010,03 ,17287.800000000003,2010M03 
Italy,2010,04 ,17213.0,2010M04 
Italy,2010,05 ,16896.899999999998,2010M05 
Italy,2010,06 ,16382.8,2010M06 
Italy,2010,07 ,15617.399999999998,2010M07 
Italy,2010,08 ,15036.499999999998,2010M08 
Italy,2010,09 ,15991.9,2010M09 
Italy,2010,10 ,17194.899999999998,2010M10 
Italy,2010,11 ,16923.999999999996,2010M11 
Italy,2010,12 ,16536.1,2010M12 
Italy,2011,01 ,16508.199999999997,2011M01 
Italy,2011,02 ,16469.199999999997,2011M02 
Italy,2011,03 ,16575.7,2011M03 
Italy,2011,04 ,15751.9,2011M04 
Italy,2011,05 ,15900.3,2011M05 
Italy,2011,06 ,15614.000000000002,2011M06 
Italy,2011,07 ,15822.600000000002,2011M07 
Italy,2011,08 ,15501.200000000003,2011M08 
Italy,2011,09 ,16828.800000000003,2011M09 
Italy,2011,10 ,18338.8,2011M10 
Italy,2011,11 ,19123.800000000003,2011M11 
Italy,2011,12 ,19270.399999999998,2011M12 
Italy,2012,01 ,20522.899999999998,2012M01 
Italy,2012,02 ,21072.699999999997,2012M02 
Italy,2012,03 ,21985.699999999997,2012M03 
Italy,2012,04 ,21772.699999999997,2012M04 
Italy,2012,05 ,21493.600000000002,2012M05 
Italy,2012,06 ,21507.5,2012M06 
Italy,2012,07 ,21099.2,2012M07 
Italy,2012,08 ,20467.2,2012M08 
Italy,2012,09 ,21632.5,2012M09 
Italy,2012,10 ,23853.3,2012M10 
Italy,2012,11 ,23797.7,2012M11 
Italy,2012,12 ,23297.800000000003,2012M12 
Italy,2013,01 ,25240.000000000004,2013M01 
Italy,2013,02 ,25304.200000000004,2013M02 
Italy,2013,03 ,24969.300000000003,2013M03 
Italy,2013,04 ,24955.8,2013M04 
Italy,2013,05 ,24805.100000000002,2013M05 
Italy,2013,06 ,24432.9,2013M06 
Italy,2013,07 ,23659.0,2013M07 
Italy,2013,08 ,23740.099999999995,2013M08 
Italy,2013,09 ,24599.0,2013M09 
Italy,2013,10 ,25816.3,2013M10 
Italy,2013,11 ,25943.899999999998,2013M11 
Italy,2013,12 ,25456.3,2013M12 
Italy,2014,01 ,27230.4,2014M01 
Italy,2014,02 ,27259.100000000002,2014M02 
Italy,2014,03 ,26886.500000000004,2014M03 
Italy,2014,04 ,25750.4,2014M04 
Italy,2014,05 ,25892.500000000004,2014M05 
Italy,2014,06 ,24645.900000000005,2014M06 
Italy,2014,07 ,25236.399999999998,2014M07 
Italy,2014,08 ,24400.2,2014M08 
Italy,2014,09 ,25722.5,2014M09 
Italy,2014,10 ,27351.3,2014M10 
Italy,2014,11 ,27979.6,2014M11 
Italy,2014,12 ,25959.100000000002,2014M12 
Italy,2015,01 ,26037.2,2015M01 
Italy,2015,02 ,26263.499999999996,2015M02 
Italy,2015,03 ,26442.3,2015M03 
Italy,2015,04 ,25251.0,2015M04 
Italy,2015,05 ,25237.3,2015M05 
Italy,2015,06 ,25223.799999999996,2015M06 
Italy,2015,07 ,22856.8,2015M07 
Italy,2015,08 ,22381.600000000002,2015M08 
Italy,2015,09 ,23236.6,2015M09 
Italy,2015,10 ,24536.999999999996,2015M10 
Italy,2015,11 ,24322.399999999994,2015M11 
Italy,2015,12 ,24085.199999999997,2015M12 
Italy,2016,01 ,24525.799999999996,2016M01 
Italy,2016,02 ,24691.399999999998,2016M02 
Italy,2016,03 ,24515.499999999993,2016M03 
Italy,2016,04 ,24472.899999999998,2016M04 
Italy,2016,05 ,24233.699999999997,2016M05 
Italy,2016,06 ,24274.8,2016M06 
Italy,2016,07 ,23508.500000000004,2016M07 
Italy,2016,08 ,22946.5,2016M08 
Italy,2016,09 ,24230.899999999998,2016M09 
Italy,2016,10 ,24972.6,2016M10 
Italy,2016,11 ,25647.999999999996,2016M11 
Italy,2016,12 ,25055.4,2016M12 
Italy,2017,01 ,25141.1,2017M01 
Italy,2017,02 ,24613.499999999996,2017M02 
Italy,2017,03 ,24833.9,2017M03 
Italy,2017,04 ,23364.800000000007,2017M04 
Italy,2017,05 ,23512.300000000007,2017M05 
Italy,2017,06 ,23070.300000000007,2017M06 
Italy,2017,07 ,23205.7,2017M07 
Italy,2017,08 ,22815.8,2017M08 
Italy,2017,09 ,23208.2,2017M09 
Italy,2017,10 ,23568.4,2017M10 
Italy,2017,11 ,23625.5,2017M11 
Italy,2017,12 ,22910.0,2017M12 
Italy,2018,01 ,23871.099999999995,2018M01 
Italy,2018,02 ,23464.799999999996,2018M02 
Italy,2018,03 ,23661.099999999995,2018M03 
Italy,2018,04 ,23270.6,2018M04 
Italy,2018,05 ,22439.4,2018M05 
Italy,2018,06 ,22637.600000000002,2018M06 
Italy,2018,07 ,20817.9,2018M07 
Italy,2018,08 ,20056.9,2018M08 
Italy,2018,09 ,21044.5,2018M09 
Italy,2018,10 ,22902.2,2018M10 
Italy,2018,11 ,22530.6,2018M11 
Italy,2018,12 ,21982.999999999996,2018M12 
Italy,2019,01 ,22680.6,2019M01 
Italy,2019,02 ,22748.999999999996,2019M02 
Italy,2019,03 ,22233.799999999996,2019M03 
Italy,2019,04 ,21438.499999999993,2019M04 
Italy,2019,05 ,20874.699999999997,2019M05 
Italy,2019,06 ,20229.899999999998,2019M06 
Italy,2019,07 ,20022.5,2019M07 
Italy,2019,08 ,19052.5,2019M08 
Italy,2019,09 ,20129.0,2019M09 
Italy,2019,10 ,20407.600000000002,2019M10 
Italy,2019,11 ,20429.8,2019M11 
Italy,2019,12 ,20301.200000000004,2019M12 
Italy,2020,01 ,11293.8,2020M01 
Italy,2020,02 ,10994.7,2020M02 
Italy,2020,03 ,8731.8,2020M03 
Italy,2020,04 ,6931.8,2020M04 
Italy,2020,05 ,8669.6,2020M05 
Italy,2020,06 ,9890.500000000002,2020M06 
Japan,2010,01 ,19738.500000000004,2010M01 
Japan,2010,02 ,19700.4,2010M02 
Japan,2010,03 ,20911.000000000004,2010M03 
Japan,2010,04 ,21103.999999999996,2010M04 
Japan,2010,05 ,20786.6,2010M05 
Japan,2010,06 ,20768.2,2010M06 
Japan,2010,07 ,19939.800000000003,2010M07 
Japan,2010,08 ,20279.699999999997,2010M08 
Japan,2010,09 ,20500.4,2010M09 
Japan,2010,10 ,20240.800000000003,2010M10 
Japan,2010,11 ,19478.2,2010M11 
Japan,2010,12 ,18512.5,2010M12 
Japan,2011,01 ,18873.399999999998,2011M01 
Japan,2011,02 ,18452.5,2011M02 
Japan,2011,03 ,19121.9,2011M03 
Japan,2011,04 ,19399.300000000003,2011M04 
Japan,2011,05 ,18694.2,2011M05 
Japan,2011,06 ,18853.0,2011M06 
Japan,2011,07 ,18733.8,2011M07 
Japan,2011,08 ,17733.4,2011M08 
Japan,2011,09 ,16705.6,2011M09 
Japan,2011,10 ,17429.799999999996,2011M10 
Japan,2011,11 ,17170.8,2011M11 
Japan,2011,12 ,17109.899999999998,2011M12 
Japan,2012,01 ,17673.5,2012M01 
Japan,2012,02 ,17554.899999999998,2012M02 
Japan,2012,03 ,18301.2,2012M03 
Japan,2012,04 ,18639.600000000002,2012M04 
Japan,2012,05 ,17712.7,2012M05 
Japan,2012,06 ,17247.8,2012M06 
Japan,2012,07 ,17291.4,2012M07 
Japan,2012,08 ,16648.3,2012M08 
Japan,2012,09 ,16604.699999999997,2012M09 
Japan,2012,10 ,16346.0,2012M10 
Japan,2012,11 ,15801.8,2012M11 
Japan,2012,12 ,16001.999999999998,2012M12 
Japan,2013,01 ,16544.4,2013M01 
Japan,2013,02 ,16803.7,2013M02 
Japan,2013,03 ,16808.2,2013M03 
Japan,2013,04 ,17272.200000000004,2013M04 
Japan,2013,05 ,16785.5,2013M05 
Japan,2013,06 ,15760.0,2013M06 
Japan,2013,07 ,15417.7,2013M07 
Japan,2013,08 ,16402.9,2013M08 
Japan,2013,09 ,15681.300000000001,2013M09 
Japan,2013,10 ,15980.500000000002,2013M10 
Japan,2013,11 ,15319.400000000003,2013M11 
Japan,2013,12 ,14012.600000000002,2013M12 
Japan,2014,01 ,14517.3,2014M01 
Japan,2014,02 ,14174.5,2014M02 
Japan,2014,03 ,14842.699999999999,2014M03 
Japan,2014,04 ,15120.000000000002,2014M04 
Japan,2014,05 ,14558.3,2014M05 
Japan,2014,06 ,14820.099999999999,2014M06 
Japan,2014,07 ,14978.7,2014M07 
Japan,2014,08 ,14033.000000000002,2014M08 
Japan,2014,09 ,14192.800000000001,2014M09 
Japan,2014,10 ,14212.899999999998,2014M10 
Japan,2014,11 ,13473.5,2014M11 
Japan,2014,12 ,13071.199999999999,2014M12 
Japan,2015,01 ,14097.399999999998,2015M01 
Japan,2015,02 ,13754.0,2015M02 
Japan,2015,03 ,13794.6,2015M03 
Japan,2015,04 ,13893.599999999999,2015M04 
Japan,2015,05 ,13491.800000000001,2015M05 
Japan,2015,06 ,13571.5,2015M06 
Japan,2015,07 ,13471.5,2015M07 
Japan,2015,08 ,13591.8,2015M08 
Japan,2015,09 ,13691.3,2015M09 
Japan,2015,10 ,12588.6,2015M10 
Japan,2015,11 ,12767.699999999999,2015M11 
Japan,2015,12 ,12566.3,2015M12 
Japan,2016,01 ,12768.5,2016M01 
Japan,2016,02 ,12930.699999999999,2016M02 
Japan,2016,03 ,12975.1,2016M03 
Japan,2016,04 ,13331.7,2016M04 
Japan,2016,05 ,12909.600000000002,2016M05 
Japan,2016,06 ,12607.700000000003,2016M06 
Japan,2016,07 ,12205.199999999999,2016M07 
Japan,2016,08 ,12708.6,2016M08 
Japan,2016,09 ,12226.1,2016M09 
Japan,2016,10 ,11805.3,2016M10 
Japan,2016,11 ,11962.800000000001,2016M11 
Japan,2016,12 ,11743.2,2016M12 
Japan,2017,01 ,11943.9,2017M01 
Japan,2017,02 ,11482.2,2017M02 
Japan,2017,03 ,11285.2,2017M03 
Japan,2017,04 ,11666.699999999999,2017M04 
Japan,2017,05 ,12569.0,2017M05 
Japan,2017,06 ,11523.6,2017M06 
Japan,2017,07 ,11483.599999999999,2017M07 
Japan,2017,08 ,11322.9,2017M08 
Japan,2017,09 ,11383.8,2017M09 
Japan,2017,10 ,10940.3,2017M10 
Japan,2017,11 ,10778.9,2017M11 
Japan,2017,12 ,10700.1,2017M12 
Japan,2018,01 ,9714.7,2018M01 
Japan,2018,02 ,10118.3,2018M02 
Japan,2018,03 ,10319.500000000002,2018M03 
Japan,2018,04 ,10658.7,2018M04 
Japan,2018,05 ,9454.599999999999,2018M05 
Japan,2018,06 ,10157.2,2018M06 
Japan,2018,07 ,10357.4,2018M07 
Japan,2018,08 ,10197.699999999999,2018M08 
Japan,2018,09 ,9694.7,2018M09 
Japan,2018,10 ,9813.7,2018M10 
Japan,2018,11 ,10114.099999999999,2018M11 
Japan,2018,12 ,9713.1,2018M12 
Japan,2019,01 ,10074.199999999999,2019M01 
Japan,2019,02 ,9494.0,2019M02 
Japan,2019,03 ,10418.1,2019M03 
Japan,2019,04 ,10418.099999999999,2019M04 
Japan,2019,05 ,9896.599999999999,2019M05 
Japan,2019,06 ,9735.400000000001,2019M06 
Japan,2019,07 ,9373.2,2019M07 
Japan,2019,08 ,9435.0,2019M08 
Japan,2019,09 ,10080.4,2019M09 
Japan,2019,10 ,9939.0,2019M10 
Japan,2019,11 ,9093.0,2019M11 
Japan,2019,12 ,8910.7,2019M12 
Japan,2020,01 ,9613.4,2020M01 
Japan,2020,02 ,9696.8,2020M02 
Japan,2020,03 ,10539.199999999997,2020M03 
Japan,2020,04 ,11184.699999999999,2020M04 
Japan,2020,05 ,11906.499999999998,2020M05 
Japan,2020,06 ,0.0,2020M06 
Latvia,2010,01 ,3353.4999999999995,2010M01 
Latvia,2010,02 ,3343.7000000000003,2010M02 
Latvia,2010,03 ,3356.1000000000004,2010M03 
Latvia,2010,04 ,3324.7000000000003,2010M04 
Latvia,2010,05 ,3237.3000000000006,2010M05 
Latvia,2010,06 ,3146.4,2010M06 
Latvia,2010,07 ,3071.3,2010M07 
Latvia,2010,08 ,3056.4999999999995,2010M08 
Latvia,2010,09 ,3004.4999999999995,2010M09 
Latvia,2010,10 ,2943.2999999999993,2010M10 
Latvia,2010,11 ,2874.2,2010M11 
Latvia,2010,12 ,2796.8,2010M12 
Latvia,2011,01 ,2702.1999999999994,2011M01 
Latvia,2011,02 ,2676.4,2011M02 
Latvia,2011,03 ,2688.6,2011M03 
Latvia,2011,04 ,2758.7999999999997,2011M04 
Latvia,2011,05 ,2730.7999999999997,2011M05 
Latvia,2011,06 ,2615.5999999999995,2011M06 
Latvia,2011,07 ,2475.0,2011M07 
Latvia,2011,08 ,2412.2,2011M08 
Latvia,2011,09 ,2389.3,2011M09 
Latvia,2011,10 ,2398.7999999999997,2011M10 
Latvia,2011,11 ,2402.7000000000003,2011M11 
Latvia,2011,12 ,2402.8000000000006,2011M12 
Latvia,2012,01 ,2433.8,2012M01 
Latvia,2012,02 ,2492.7,2012M02 
Latvia,2012,03 ,2559.8,2012M03 
Latvia,2012,04 ,2626.8000000000006,2012M04 
Latvia,2012,05 ,2599.400000000001,2012M05 
Latvia,2012,06 ,2461.2,2012M06 
Latvia,2012,07 ,2284.8999999999996,2012M07 
Latvia,2012,08 ,2208.4,2012M08 
Latvia,2012,09 ,2192.7999999999993,2012M09 
Latvia,2012,10 ,2244.2,2012M10 
Latvia,2012,11 ,2223.7,2012M11 
Latvia,2012,12 ,2148.4,2012M12 
Latvia,2013,01 ,2039.3000000000004,2013M01 
Latvia,2013,02 ,1996.4000000000003,2013M02 
Latvia,2013,03 ,1906.3,2013M03 
Latvia,2013,04 ,1804.5999999999995,2013M04 
Latvia,2013,05 ,1732.9,2013M05 
Latvia,2013,06 ,1721.3000000000004,2013M06 
Latvia,2013,07 ,1845.9000000000003,2013M07 
Latvia,2013,08 ,1899.1000000000001,2013M08 
Latvia,2013,09 ,1888.2999999999995,2013M09 
Latvia,2013,10 ,1794.5000000000002,2013M10 
Latvia,2013,11 ,1766.6000000000001,2013M11 
Latvia,2013,12 ,1775.3000000000002,2013M12 
Latvia,2014,01 ,1763.2,2014M01 
Latvia,2014,02 ,1777.7,2014M02 
Latvia,2014,03 ,1755.4999999999998,2014M03 
Latvia,2014,04 ,1706.5,2014M04 
Latvia,2014,05 ,1637.0999999999997,2014M05 
Latvia,2014,06 ,1603.1999999999998,2014M06 
Latvia,2014,07 ,1637.7,2014M07 
Latvia,2014,08 ,1646.6000000000004,2014M08 
Latvia,2014,09 ,1627.5,2014M09 
Latvia,2014,10 ,1605.2000000000003,2014M10 
Latvia,2014,11 ,1575.5000000000002,2014M11 
Latvia,2014,12 ,1516.3999999999999,2014M12 
Latvia,2015,01 ,1465.9000000000003,2015M01 
Latvia,2015,02 ,1499.1,2015M02 
Latvia,2015,03 ,1523.9000000000003,2015M03 
Latvia,2015,04 ,1457.5,2015M04 
Latvia,2015,05 ,1464.1999999999998,2015M05 
Latvia,2015,06 ,1488.1000000000001,2015M06 
Latvia,2015,07 ,1492.6000000000001,2015M07 
Latvia,2015,08 ,1487.3,2015M08 
Latvia,2015,09 ,1481.9999999999998,2015M09 
Latvia,2015,10 ,1526.2,2015M10 
Latvia,2015,11 ,1536.2,2015M11 
Latvia,2015,12 ,1538.0000000000002,2015M12 
Latvia,2016,01 ,1527.4999999999998,2016M01 
Latvia,2016,02 ,1505.1,2016M02 
Latvia,2016,03 ,1477.7000000000003,2016M03 
Latvia,2016,04 ,1468.6999999999998,2016M04 
Latvia,2016,05 ,1463.5,2016M05 
Latvia,2016,06 ,1472.8999999999996,2016M06 
Latvia,2016,07 ,1491.9999999999998,2016M07 
Latvia,2016,08 ,1478.5,2016M08 
Latvia,2016,09 ,1458.9,2016M09 
Latvia,2016,10 ,1416.8999999999996,2016M10 
Latvia,2016,11 ,1399.6999999999998,2016M11 
Latvia,2016,12 ,1412.0,2016M12 
Latvia,2017,01 ,1423.1,2017M01 
Latvia,2017,02 ,1385.3000000000002,2017M02 
Latvia,2017,03 ,1349.8999999999999,2017M03 
Latvia,2017,04 ,1341.3,2017M04 
Latvia,2017,05 ,1351.3,2017M05 
Latvia,2017,06 ,1350.7999999999997,2017M06 
Latvia,2017,07 ,1344.3999999999999,2017M07 
Latvia,2017,08 ,1318.8999999999999,2017M08 
Latvia,2017,09 ,1298.3999999999999,2017M09 
Latvia,2017,10 ,1272.7,2017M10 
Latvia,2017,11 ,1258.8,2017M11 
Latvia,2017,12 ,1245.3999999999999,2017M12 
Latvia,2018,01 ,1235.3,2018M01 
Latvia,2018,02 ,1206.5999999999997,2018M02 
Latvia,2018,03 ,1184.4999999999998,2018M03 
Latvia,2018,04 ,1159.9999999999998,2018M04 
Latvia,2018,05 ,1143.3999999999999,2018M05 
Latvia,2018,06 ,1120.0,2018M06 
Latvia,2018,07 ,1087.1,2018M07 
Latvia,2018,08 ,1052.5000000000002,2018M08 
Latvia,2018,09 ,1031.0,2018M09 
Latvia,2018,10 ,1042.4,2018M10 
Latvia,2018,11 ,1051.7999999999997,2018M11 
Latvia,2018,12 ,1047.8000000000002,2018M12 
Latvia,2019,01 ,1038.5,2019M01 
Latvia,2019,02 ,1021.1000000000001,2019M02 
Latvia,2019,03 ,995.1999999999999,2019M03 
Latvia,2019,04 ,981.2999999999998,2019M04 
Latvia,2019,05 ,974.0999999999999,2019M05 
Latvia,2019,06 ,972.5,2019M06 
Latvia,2019,07 ,957.1999999999999,2019M07 
Latvia,2019,08 ,919.8000000000001,2019M08 
Latvia,2019,09 ,883.1000000000001,2019M09 
Latvia,2019,10 ,859.6999999999998,2019M10 
Latvia,2019,11 ,884.9,2019M11 
