Country,Year,Month,age,Value
Belgium,2015,10 ,Y_LT25,823.9
Belgium,2015,11 ,TOTAL,2690.6000000000004
Belgium,2015,11 ,Y25-74,2065.3
Belgium,2015,11 ,Y_LT25,823.9
Belgium,2015,12 ,TOTAL,2685.4
Belgium,2015,12 ,Y25-74,2096.4
Belgium,2015,12 ,Y_LT25,823.9
Belgium,2016,01 ,TOTAL,2594.1
Belgium,2016,01 ,Y25-74,2090.0999999999995
Belgium,2016,01 ,Y_LT25,635.7
Belgium,2016,02 ,TOTAL,2529.0
Belgium,2016,02 ,Y25-74,2073.7
Belgium,2016,02 ,Y_LT25,635.7
Belgium,2016,03 ,TOTAL,2505.7
Belgium,2016,03 ,Y25-74,2067.7
Belgium,2016,03 ,Y_LT25,635.7
Belgium,2016,04 ,TOTAL,2506.6
Belgium,2016,04 ,Y25-74,2055.3
Belgium,2016,04 ,Y_LT25,616.5
Belgium,2016,05 ,TOTAL,2470.6000000000004
Belgium,2016,05 ,Y25-74,2018.3000000000002
Belgium,2016,05 ,Y_LT25,616.5
Belgium,2016,06 ,TOTAL,2442.0
Belgium,2016,06 ,Y25-74,1993.3
Belgium,2016,06 ,Y_LT25,616.5
Belgium,2016,07 ,TOTAL,2431.7000000000003
Belgium,2016,07 ,Y25-74,1961.4
Belgium,2016,07 ,Y_LT25,658.6
Belgium,2016,08 ,TOTAL,2399.6
Belgium,2016,08 ,Y25-74,1918.6999999999998
Belgium,2016,08 ,Y_LT25,658.6
Belgium,2016,09 ,TOTAL,2318.8
Belgium,2016,09 ,Y25-74,1843.0000000000002
Belgium,2016,09 ,Y_LT25,658.6
Belgium,2016,10 ,TOTAL,2240.8
Belgium,2016,10 ,Y25-74,1791.8999999999999
Belgium,2016,10 ,Y_LT25,611.4
Belgium,2016,11 ,TOTAL,2222.3
Belgium,2016,11 ,Y25-74,1780.4
Belgium,2016,11 ,Y_LT25,611.4
Belgium,2016,12 ,TOTAL,2256.5
Belgium,2016,12 ,Y25-74,1814.6999999999998
Belgium,2016,12 ,Y_LT25,611.4
Belgium,2017,01 ,TOTAL,2355.8999999999996
Belgium,2017,01 ,Y25-74,1893.9
Belgium,2017,01 ,Y_LT25,637.3
Belgium,2017,02 ,TOTAL,2390.4
Belgium,2017,02 ,Y25-74,1925.0
Belgium,2017,02 ,Y_LT25,637.3
Belgium,2017,03 ,TOTAL,2340.0
Belgium,2017,03 ,Y25-74,1887.8
Belgium,2017,03 ,Y_LT25,637.3
Belgium,2017,04 ,TOTAL,2249.3
Belgium,2017,04 ,Y25-74,1810.0
Belgium,2017,04 ,Y_LT25,603.2
Belgium,2017,05 ,TOTAL,2186.1000000000004
Belgium,2017,05 ,Y25-74,1757.2000000000003
Belgium,2017,05 ,Y_LT25,603.2
Belgium,2017,06 ,TOTAL,2164.1
Belgium,2017,06 ,Y25-74,1743.9
Belgium,2017,06 ,Y_LT25,603.2
Belgium,2017,07 ,TOTAL,2234.1
Belgium,2017,07 ,Y25-74,1786.1000000000001
Belgium,2017,07 ,Y_LT25,605.9
Belgium,2017,08 ,TOTAL,2230.0
Belgium,2017,08 ,Y25-74,1779.1000000000001
Belgium,2017,08 ,Y_LT25,605.9
Belgium,2017,09 ,TOTAL,2151.6
Belgium,2017,09 ,Y25-74,1713.0
Belgium,2017,09 ,Y_LT25,605.9
Belgium,2017,10 ,TOTAL,2063.1
Belgium,2017,10 ,Y25-74,1652.8
Belgium,2017,10 ,Y_LT25,531.2
Belgium,2017,11 ,TOTAL,1971.3000000000002
Belgium,2017,11 ,Y25-74,1593.8999999999999
Belgium,2017,11 ,Y_LT25,531.2
Belgium,2017,12 ,TOTAL,1921.6999999999998
Belgium,2017,12 ,Y25-74,1558.6000000000001
Belgium,2017,12 ,Y_LT25,531.2
Belgium,2018,01 ,TOTAL,1900.9999999999998
Belgium,2018,01 ,Y25-74,1536.9999999999998
Belgium,2018,01 ,Y_LT25,513.1
Belgium,2018,02 ,TOTAL,1889.5
Belgium,2018,02 ,Y25-74,1521.3999999999999
Belgium,2018,02 ,Y_LT25,513.1
Belgium,2018,03 ,TOTAL,1903.9999999999998
Belgium,2018,03 ,Y25-74,1520.5
Belgium,2018,03 ,Y_LT25,513.1
Belgium,2018,04 ,TOTAL,1950.6999999999998
Belgium,2018,04 ,Y25-74,1539.2
Belgium,2018,04 ,Y_LT25,565.5999999999999
Belgium,2018,05 ,TOTAL,1928.0999999999997
Belgium,2018,05 ,Y25-74,1512.6
Belgium,2018,05 ,Y_LT25,565.5999999999999
Belgium,2018,06 ,TOTAL,1875.3
Belgium,2018,06 ,Y25-74,1465.0
Belgium,2018,06 ,Y_LT25,565.5999999999999
Belgium,2018,07 ,TOTAL,1873.7000000000003
Belgium,2018,07 ,Y25-74,1448.0
Belgium,2018,07 ,Y_LT25,530.1
Belgium,2018,08 ,TOTAL,1813.8
Belgium,2018,08 ,Y25-74,1412.8
Belgium,2018,08 ,Y_LT25,530.1
Belgium,2018,09 ,TOTAL,1777.0
Belgium,2018,09 ,Y25-74,1415.9
Belgium,2018,09 ,Y_LT25,530.1
Belgium,2018,10 ,TOTAL,1801.6000000000001
Belgium,2018,10 ,Y25-74,1495.1000000000001
Belgium,2018,10 ,Y_LT25,406.90000000000003
Belgium,2018,11 ,TOTAL,1801.4999999999998
Belgium,2018,11 ,Y25-74,1515.7
Belgium,2018,11 ,Y_LT25,406.90000000000003
Belgium,2018,12 ,TOTAL,1789.1999999999998
Belgium,2018,12 ,Y25-74,1490.0
Belgium,2018,12 ,Y_LT25,406.90000000000003
Belgium,2019,01 ,TOTAL,1770.6999999999998
Belgium,2019,01 ,Y25-74,1425.3
Belgium,2019,01 ,Y_LT25,487.7
Belgium,2019,02 ,TOTAL,1736.7
Belgium,2019,02 ,Y25-74,1372.5
Belgium,2019,02 ,Y_LT25,487.7
Belgium,2019,03 ,TOTAL,1726.5
Belgium,2019,03 ,Y25-74,1361.1999999999998
Belgium,2019,03 ,Y_LT25,487.7
Belgium,2019,04 ,TOTAL,1735.2
Belgium,2019,04 ,Y25-74,1381.3000000000002
Belgium,2019,04 ,Y_LT25,452.8999999999999
Belgium,2019,05 ,TOTAL,1714.5999999999997
Belgium,2019,05 ,Y25-74,1380.3999999999999
Belgium,2019,05 ,Y_LT25,452.8999999999999
Belgium,2019,06 ,TOTAL,1689.0000000000002
Belgium,2019,06 ,Y25-74,1367.9
Belgium,2019,06 ,Y_LT25,452.8999999999999
Belgium,2019,07 ,TOTAL,1688.9999999999998
Belgium,2019,07 ,Y25-74,1367.3
Belgium,2019,07 ,Y_LT25,445.6
Belgium,2019,08 ,TOTAL,1664.3000000000002
Belgium,2019,08 ,Y25-74,1334.4
Belgium,2019,08 ,Y_LT25,445.6
Belgium,2019,09 ,TOTAL,1646.0000000000002
Belgium,2019,09 ,Y25-74,1297.4
Belgium,2019,09 ,Y_LT25,445.6
Belgium,2019,10 ,TOTAL,1642.8
Belgium,2019,10 ,Y25-74,1275.5
Belgium,2019,10 ,Y_LT25,492.5
Belgium,2019,11 ,TOTAL,1629.5000000000002
Belgium,2019,11 ,Y25-74,1259.8999999999999
Belgium,2019,11 ,Y_LT25,492.5
Belgium,2019,12 ,TOTAL,1638.6999999999998
Belgium,2019,12 ,Y25-74,1273.3
Belgium,2019,12 ,Y_LT25,492.5
Belgium,2020,01 ,TOTAL,1600.5
Belgium,2020,01 ,Y25-74,1286.6
Belgium,2020,01 ,Y_LT25,390.9
Belgium,2020,02 ,TOTAL,1573.0
Belgium,2020,02 ,Y25-74,1291.8
Belgium,2020,02 ,Y_LT25,390.9
Belgium,2020,03 ,TOTAL,1597.6999999999998
Belgium,2020,03 ,Y25-74,1327.1
Belgium,2020,03 ,Y_LT25,390.9
Belgium,2020,04 ,TOTAL,1680.7
Belgium,2020,04 ,Y25-74,1389.9
Belgium,2020,04 ,Y_LT25,420.20000000000005
Belgium,2020,05 ,TOTAL,1690.1000000000001
Belgium,2020,05 ,Y25-74,1383.6
Belgium,2020,05 ,Y_LT25,420.20000000000005
Belgium,2020,06 ,TOTAL,1713.6999999999998
Belgium,2020,06 ,Y25-74,1380.5
Belgium,2020,06 ,Y_LT25,420.20000000000005
Bulgaria,2010,01 ,TOTAL,1993.6000000000001
Bulgaria,2010,01 ,Y25-74,1665.6999999999998
Bulgaria,2010,01 ,Y_LT25,492.4
Bulgaria,2010,02 ,TOTAL,2085.6
Bulgaria,2010,02 ,Y25-74,1736.2999999999997
Bulgaria,2010,02 ,Y_LT25,526.1
Bulgaria,2010,03 ,TOTAL,2127.1000000000004
Bulgaria,2010,03 ,Y25-74,1766.3000000000002
Bulgaria,2010,03 ,Y_LT25,536.8
Bulgaria,2010,04 ,TOTAL,2164.4
Bulgaria,2010,04 ,Y25-74,1804.6000000000001
Bulgaria,2010,04 ,Y_LT25,539.8
Bulgaria,2010,05 ,TOTAL,2158.0
Bulgaria,2010,05 ,Y25-74,1798.6999999999998
Bulgaria,2010,05 ,Y_LT25,533.5
Bulgaria,2010,06 ,TOTAL,2138.3999999999996
Bulgaria,2010,06 ,Y25-74,1774.5000000000002
Bulgaria,2010,06 ,Y_LT25,543.1
Bulgaria,2010,07 ,TOTAL,2121.8
Bulgaria,2010,07 ,Y25-74,1739.0
Bulgaria,2010,07 ,Y_LT25,567.5
Bulgaria,2010,08 ,TOTAL,2154.1
Bulgaria,2010,08 ,Y25-74,1762.1
Bulgaria,2010,08 ,Y_LT25,580.1
Bulgaria,2010,09 ,TOTAL,2245.6
Bulgaria,2010,09 ,Y25-74,1847.7999999999997
Bulgaria,2010,09 ,Y_LT25,589.9
Bulgaria,2010,10 ,TOTAL,2359.0
Bulgaria,2010,10 ,Y25-74,1954.1000000000001
Bulgaria,2010,10 ,Y_LT25,601.9
Bulgaria,2010,11 ,TOTAL,2447.8999999999996
Bulgaria,2010,11 ,Y25-74,2036.0000000000002
Bulgaria,2010,11 ,Y_LT25,615.3000000000001
Bulgaria,2010,12 ,TOTAL,2473.0
Bulgaria,2010,12 ,Y25-74,2072.2
Bulgaria,2010,12 ,Y_LT25,613.2
Bulgaria,2011,01 ,TOTAL,2471.9
Bulgaria,2011,01 ,Y25-74,2072.0999999999995
Bulgaria,2011,01 ,Y_LT25,619.0
Bulgaria,2011,02 ,TOTAL,2417.8999999999996
Bulgaria,2011,02 ,Y25-74,2029.9
Bulgaria,2011,02 ,Y_LT25,609.5999999999999
Bulgaria,2011,03 ,TOTAL,2370.5
Bulgaria,2011,03 ,Y25-74,1986.5
Bulgaria,2011,03 ,Y_LT25,603.0
Bulgaria,2011,04 ,TOTAL,2363.2000000000003
Bulgaria,2011,04 ,Y25-74,1980.2999999999997
Bulgaria,2011,04 ,Y_LT25,602.5
Bulgaria,2011,05 ,TOTAL,2331.7999999999997
Bulgaria,2011,05 ,Y25-74,1952.8999999999996
Bulgaria,2011,05 ,Y_LT25,593.2
Bulgaria,2011,06 ,TOTAL,2301.0
Bulgaria,2011,06 ,Y25-74,1923.2999999999997
Bulgaria,2011,06 ,Y_LT25,586.1
Bulgaria,2011,07 ,TOTAL,2273.2
Bulgaria,2011,07 ,Y25-74,1895.5999999999997
Bulgaria,2011,07 ,Y_LT25,583.6
Bulgaria,2011,08 ,TOTAL,2280.2000000000003
Bulgaria,2011,08 ,Y25-74,1898.6
Bulgaria,2011,08 ,Y_LT25,583.5
Bulgaria,2011,09 ,TOTAL,2287.4
Bulgaria,2011,09 ,Y25-74,1901.4
Bulgaria,2011,09 ,Y_LT25,589.6
Bulgaria,2011,10 ,TOTAL,2336.0
Bulgaria,2011,10 ,Y25-74,1930.7000000000003
Bulgaria,2011,10 ,Y_LT25,614.9
Bulgaria,2011,11 ,TOTAL,2413.5
Bulgaria,2011,11 ,Y25-74,1990.5
Bulgaria,2011,11 ,Y_LT25,647.6999999999999
Bulgaria,2011,12 ,TOTAL,2480.1000000000004
Bulgaria,2011,12 ,Y25-74,2042.2
Bulgaria,2011,12 ,Y_LT25,671.2
Bulgaria,2012,01 ,TOTAL,2524.6
Bulgaria,2012,01 ,Y25-74,2074.4
Bulgaria,2012,01 ,Y_LT25,699.1999999999999
Bulgaria,2012,02 ,TOTAL,2545.5
Bulgaria,2012,02 ,Y25-74,2092.7
Bulgaria,2012,02 ,Y_LT25,709.3
Bulgaria,2012,03 ,TOTAL,2546.5999999999995
Bulgaria,2012,03 ,Y25-74,2101.2
Bulgaria,2012,03 ,Y_LT25,705.8
Bulgaria,2012,04 ,TOTAL,2562.0
Bulgaria,2012,04 ,Y25-74,2126.8
Bulgaria,2012,04 ,Y_LT25,686.8000000000001
Bulgaria,2012,05 ,TOTAL,2543.7
Bulgaria,2012,05 ,Y25-74,2128.7000000000003
Bulgaria,2012,05 ,Y_LT25,658.8000000000001
Bulgaria,2012,06 ,TOTAL,2559.6000000000004
Bulgaria,2012,06 ,Y25-74,2149.0
Bulgaria,2012,06 ,Y_LT25,642.1999999999999
Bulgaria,2012,07 ,TOTAL,2583.5
Bulgaria,2012,07 ,Y25-74,2173.3
Bulgaria,2012,07 ,Y_LT25,631.1999999999999
Bulgaria,2012,08 ,TOTAL,2563.3
Bulgaria,2012,08 ,Y25-74,2160.5
Bulgaria,2012,08 ,Y_LT25,615.5999999999999
Bulgaria,2012,09 ,TOTAL,2549.6
Bulgaria,2012,09 ,Y25-74,2145.6
Bulgaria,2012,09 ,Y_LT25,628.0999999999999
Bulgaria,2012,10 ,TOTAL,2595.7
Bulgaria,2012,10 ,Y25-74,2166.0
Bulgaria,2012,10 ,Y_LT25,668.1
Bulgaria,2012,11 ,TOTAL,2638.8999999999996
Bulgaria,2012,11 ,Y25-74,2194.3
Bulgaria,2012,11 ,Y_LT25,688.1
Bulgaria,2012,12 ,TOTAL,2658.4
Bulgaria,2012,12 ,Y25-74,2230.2
Bulgaria,2012,12 ,Y_LT25,671.5999999999999
Bulgaria,2013,01 ,TOTAL,2736.0
Bulgaria,2013,01 ,Y25-74,2310.5
Bulgaria,2013,01 ,Y_LT25,670.0
Bulgaria,2013,02 ,TOTAL,2771.6000000000004
Bulgaria,2013,02 ,Y25-74,2350.3
Bulgaria,2013,02 ,Y_LT25,665.5
Bulgaria,2013,03 ,TOTAL,2783.3
Bulgaria,2013,03 ,Y25-74,2359.6
Bulgaria,2013,03 ,Y_LT25,671.9
Bulgaria,2013,04 ,TOTAL,2786.6000000000004
Bulgaria,2013,04 ,Y25-74,2356.8
Bulgaria,2013,04 ,Y_LT25,684.7
Bulgaria,2013,05 ,TOTAL,2716.7
Bulgaria,2013,05 ,Y25-74,2307.9
Bulgaria,2013,05 ,Y_LT25,659.6
Bulgaria,2013,06 ,TOTAL,2679.5
Bulgaria,2013,06 ,Y25-74,2283.7
Bulgaria,2013,06 ,Y_LT25,638.9
Bulgaria,2013,07 ,TOTAL,2672.8999999999996
Bulgaria,2013,07 ,Y25-74,2270.9
Bulgaria,2013,07 ,Y_LT25,641.4000000000001
Bulgaria,2013,08 ,TOTAL,2644.6000000000004
Bulgaria,2013,08 ,Y25-74,2260.1000000000004
Bulgaria,2013,08 ,Y_LT25,617.5
Bulgaria,2013,09 ,TOTAL,2677.2
Bulgaria,2013,09 ,Y25-74,2299.8999999999996
Bulgaria,2013,09 ,Y_LT25,610.3
Bulgaria,2013,10 ,TOTAL,2752.5
Bulgaria,2013,10 ,Y25-74,2373.3999999999996
Bulgaria,2013,10 ,Y_LT25,616.6
Bulgaria,2013,11 ,TOTAL,2774.7
Bulgaria,2013,11 ,Y25-74,2409.1
Bulgaria,2013,11 ,Y_LT25,603.5
Bulgaria,2013,12 ,TOTAL,2767.6
Bulgaria,2013,12 ,Y25-74,2416.3
Bulgaria,2013,12 ,Y_LT25,585.7
Bulgaria,2014,01 ,TOTAL,2711.6000000000004
Bulgaria,2014,01 ,Y25-74,2376.4000000000005
Bulgaria,2014,01 ,Y_LT25,574.5
Bulgaria,2014,02 ,TOTAL,2624.2
Bulgaria,2014,02 ,Y25-74,2301.1
Bulgaria,2014,02 ,Y_LT25,555.5
Bulgaria,2014,03 ,TOTAL,2551.1000000000004
Bulgaria,2014,03 ,Y25-74,2233.0
Bulgaria,2014,03 ,Y_LT25,546.0
Bulgaria,2014,04 ,TOTAL,2442.5
Bulgaria,2014,04 ,Y25-74,2134.8
Bulgaria,2014,04 ,Y_LT25,524.5
Bulgaria,2014,05 ,TOTAL,2369.1000000000004
Bulgaria,2014,05 ,Y25-74,2069.8
Bulgaria,2014,05 ,Y_LT25,504.7
Bulgaria,2014,06 ,TOTAL,2339.3
Bulgaria,2014,06 ,Y25-74,2051.7
Bulgaria,2014,06 ,Y_LT25,488.3
Bulgaria,2014,07 ,TOTAL,2383.6000000000004
Bulgaria,2014,07 ,Y25-74,2095.1000000000004
Bulgaria,2014,07 ,Y_LT25,476.8
Bulgaria,2014,08 ,TOTAL,2390.6000000000004
Bulgaria,2014,08 ,Y25-74,2109.5
Bulgaria,2014,08 ,Y_LT25,471.8
Bulgaria,2014,09 ,TOTAL,2392.8999999999996
Bulgaria,2014,09 ,Y25-74,2107.3
Bulgaria,2014,09 ,Y_LT25,483.4
Bulgaria,2014,10 ,TOTAL,2329.0
Bulgaria,2014,10 ,Y25-74,2051.3
Bulgaria,2014,10 ,Y_LT25,480.49999999999994
Bulgaria,2014,11 ,TOTAL,2247.0
Bulgaria,2014,11 ,Y25-74,1976.2
Bulgaria,2014,11 ,Y_LT25,474.79999999999995
Bulgaria,2014,12 ,TOTAL,2159.8
Bulgaria,2014,12 ,Y25-74,1897.1
Bulgaria,2014,12 ,Y_LT25,462.30000000000007
Bulgaria,2015,01 ,TOTAL,2129.4
Bulgaria,2015,01 ,Y25-74,1867.0
Bulgaria,2015,01 ,Y_LT25,456.0
Bulgaria,2015,02 ,TOTAL,2097.3
Bulgaria,2015,02 ,Y25-74,1832.7
Bulgaria,2015,02 ,Y_LT25,457.2
Bulgaria,2015,03 ,TOTAL,2118.9
Bulgaria,2015,03 ,Y25-74,1848.1
Bulgaria,2015,03 ,Y_LT25,468.2
Bulgaria,2015,04 ,TOTAL,2112.7
Bulgaria,2015,04 ,Y25-74,1852.1000000000001
Bulgaria,2015,04 ,Y_LT25,461.6
Bulgaria,2015,05 ,TOTAL,2060.5
Bulgaria,2015,05 ,Y25-74,1809.1
Bulgaria,2015,05 ,Y_LT25,446.1
Bulgaria,2015,06 ,TOTAL,1974.5999999999997
Bulgaria,2015,06 ,Y25-74,1733.4999999999998
Bulgaria,2015,06 ,Y_LT25,426.49999999999994
Bulgaria,2015,07 ,TOTAL,1889.8000000000002
Bulgaria,2015,07 ,Y25-74,1655.8000000000002
Bulgaria,2015,07 ,Y_LT25,409.5
Bulgaria,2015,08 ,TOTAL,1814.4999999999998
Bulgaria,2015,08 ,Y25-74,1587.7
Bulgaria,2015,08 ,Y_LT25,400.20000000000005
Bulgaria,2015,09 ,TOTAL,1724.8
Bulgaria,2015,09 ,Y25-74,1501.9
Bulgaria,2015,09 ,Y_LT25,399.8
Bulgaria,2015,10 ,TOTAL,1673.8
Bulgaria,2015,10 ,Y25-74,1441.2999999999997
Bulgaria,2015,10 ,Y_LT25,422.09999999999997
Bulgaria,2015,11 ,TOTAL,1661.3
Bulgaria,2015,11 ,Y25-74,1428.7
Bulgaria,2015,11 ,Y_LT25,427.1
Bulgaria,2015,12 ,TOTAL,1657.7
Bulgaria,2015,12 ,Y25-74,1437.1999999999998
Bulgaria,2015,12 ,Y_LT25,408.8
Bulgaria,2016,01 ,TOTAL,1678.9999999999998
Bulgaria,2016,01 ,Y25-74,1469.1999999999998
Bulgaria,2016,01 ,Y_LT25,384.29999999999995
Bulgaria,2016,02 ,TOTAL,1690.5000000000002
Bulgaria,2016,02 ,Y25-74,1502.0
Bulgaria,2016,02 ,Y_LT25,345.0
Bulgaria,2016,03 ,TOTAL,1709.3
Bulgaria,2016,03 ,Y25-74,1544.7000000000003
Bulgaria,2016,03 ,Y_LT25,302.59999999999997
Bulgaria,2016,04 ,TOTAL,1690.3
Bulgaria,2016,04 ,Y25-74,1534.4
Bulgaria,2016,04 ,Y_LT25,280.6
Bulgaria,2016,05 ,TOTAL,1648.6
Bulgaria,2016,05 ,Y25-74,1498.5
Bulgaria,2016,05 ,Y_LT25,276.0
Bulgaria,2016,06 ,TOTAL,1601.6000000000001
Bulgaria,2016,06 ,Y25-74,1445.1999999999998
Bulgaria,2016,06 ,Y_LT25,290.5
Bulgaria,2016,07 ,TOTAL,1530.1
Bulgaria,2016,07 ,Y25-74,1363.7000000000003
Bulgaria,2016,07 ,Y_LT25,317.5
Bulgaria,2016,08 ,TOTAL,1472.8999999999999
Bulgaria,2016,08 ,Y25-74,1294.6999999999998
Bulgaria,2016,08 ,Y_LT25,347.70000000000005
Bulgaria,2016,09 ,TOTAL,1429.2000000000003
Bulgaria,2016,09 ,Y25-74,1243.6000000000001
Bulgaria,2016,09 ,Y_LT25,357.7
Bulgaria,2016,10 ,TOTAL,1398.0
Bulgaria,2016,10 ,Y25-74,1222.6999999999998
Bulgaria,2016,10 ,Y_LT25,341.4
Bulgaria,2016,11 ,TOTAL,1363.6999999999998
Bulgaria,2016,11 ,Y25-74,1202.0
Bulgaria,2016,11 ,Y_LT25,313.70000000000005
Bulgaria,2016,12 ,TOTAL,1358.1
Bulgaria,2016,12 ,Y25-74,1207.0
Bulgaria,2016,12 ,Y_LT25,287.0
Bulgaria,2017,01 ,TOTAL,1365.2000000000003
Bulgaria,2017,01 ,Y25-74,1231.8000000000002
Bulgaria,2017,01 ,Y_LT25,257.5
Bulgaria,2017,02 ,TOTAL,1371.8
Bulgaria,2017,02 ,Y25-74,1242.9
Bulgaria,2017,02 ,Y_LT25,243.60000000000002
Bulgaria,2017,03 ,TOTAL,1363.7999999999997
Bulgaria,2017,03 ,Y25-74,1229.8000000000002
Bulgaria,2017,03 ,Y_LT25,249.9
Bulgaria,2017,04 ,TOTAL,1347.6
Bulgaria,2017,04 ,Y25-74,1210.3
Bulgaria,2017,04 ,Y_LT25,253.5
Bulgaria,2017,05 ,TOTAL,1319.0
Bulgaria,2017,05 ,Y25-74,1179.5
Bulgaria,2017,05 ,Y_LT25,253.8
Bulgaria,2017,06 ,TOTAL,1305.1000000000001
Bulgaria,2017,06 ,Y25-74,1162.6999999999998
Bulgaria,2017,06 ,Y_LT25,259.3
Bulgaria,2017,07 ,TOTAL,1306.1
Bulgaria,2017,07 ,Y25-74,1155.3000000000002
Bulgaria,2017,07 ,Y_LT25,268.29999999999995
Bulgaria,2017,08 ,TOTAL,1293.9
Bulgaria,2017,08 ,Y25-74,1145.0
Bulgaria,2017,08 ,Y_LT25,266.20000000000005
Bulgaria,2017,09 ,TOTAL,1250.1
Bulgaria,2017,09 ,Y25-74,1109.6
Bulgaria,2017,09 ,Y_LT25,252.9
Bulgaria,2017,10 ,TOTAL,1224.1999999999998
Bulgaria,2017,10 ,Y25-74,1092.9
Bulgaria,2017,10 ,Y_LT25,238.9
Bulgaria,2017,11 ,TOTAL,1211.8
Bulgaria,2017,11 ,Y25-74,1086.8
Bulgaria,2017,11 ,Y_LT25,229.79999999999995
Bulgaria,2017,12 ,TOTAL,1196.3000000000002
Bulgaria,2017,12 ,Y25-74,1076.5
Bulgaria,2017,12 ,Y_LT25,223.9
Bulgaria,2018,01 ,TOTAL,1172.4
Bulgaria,2018,01 ,Y25-74,1057.7000000000003
Bulgaria,2018,01 ,Y_LT25,218.6
Bulgaria,2018,02 ,TOTAL,1141.3000000000002
Bulgaria,2018,02 ,Y25-74,1027.4
Bulgaria,2018,02 ,Y_LT25,221.79999999999998
Bulgaria,2018,03 ,TOTAL,1131.5
Bulgaria,2018,03 ,Y25-74,1010.4
Bulgaria,2018,03 ,Y_LT25,235.99999999999997
Bulgaria,2018,04 ,TOTAL,1134.6999999999998
Bulgaria,2018,04 ,Y25-74,998.9999999999999
Bulgaria,2018,04 ,Y_LT25,259.6
Bulgaria,2018,05 ,TOTAL,1131.5
Bulgaria,2018,05 ,Y25-74,995.8
Bulgaria,2018,05 ,Y_LT25,259.79999999999995
Bulgaria,2018,06 ,TOTAL,1110.6999999999998
Bulgaria,2018,06 ,Y25-74,975.6999999999999
Bulgaria,2018,06 ,Y_LT25,257.6
Bulgaria,2018,07 ,TOTAL,1109.6
Bulgaria,2018,07 ,Y25-74,976.9
Bulgaria,2018,07 ,Y_LT25,253.49999999999997
Bulgaria,2018,08 ,TOTAL,1089.6
Bulgaria,2018,08 ,Y25-74,964.3
Bulgaria,2018,08 ,Y_LT25,245.1
Bulgaria,2018,09 ,TOTAL,1052.3000000000002
Bulgaria,2018,09 ,Y25-74,940.1999999999999
Bulgaria,2018,09 ,Y_LT25,220.60000000000002
Bulgaria,2018,10 ,TOTAL,1008.6999999999999
Bulgaria,2018,10 ,Y25-74,908.1000000000001
Bulgaria,2018,10 ,Y_LT25,196.9
Bulgaria,2018,11 ,TOTAL,974.2
Bulgaria,2018,11 ,Y25-74,884.9
Bulgaria,2018,11 ,Y_LT25,176.60000000000002
Bulgaria,2018,12 ,TOTAL,975.0000000000001
Bulgaria,2018,12 ,Y25-74,893.0999999999999
Bulgaria,2018,12 ,Y_LT25,165.5
Bulgaria,2019,01 ,TOTAL,1013.4
Bulgaria,2019,01 ,Y25-74,930.4
Bulgaria,2019,01 ,Y_LT25,168.2
Bulgaria,2019,02 ,TOTAL,1007.2
Bulgaria,2019,02 ,Y25-74,924.0
Bulgaria,2019,02 ,Y_LT25,169.5
Bulgaria,2019,03 ,TOTAL,967.3
Bulgaria,2019,03 ,Y25-74,885.0
Bulgaria,2019,03 ,Y_LT25,167.9
Bulgaria,2019,04 ,TOTAL,922.0
Bulgaria,2019,04 ,Y25-74,836.8
Bulgaria,2019,04 ,Y_LT25,171.4
Bulgaria,2019,05 ,TOTAL,883.0999999999999
Bulgaria,2019,05 ,Y25-74,799.1
Bulgaria,2019,05 ,Y_LT25,165.20000000000002
Bulgaria,2019,06 ,TOTAL,847.6
Bulgaria,2019,06 ,Y25-74,763.5
Bulgaria,2019,06 ,Y_LT25,163.7
Bulgaria,2019,07 ,TOTAL,829.0
Bulgaria,2019,07 ,Y25-74,747.1
Bulgaria,2019,07 ,Y_LT25,154.1
Bulgaria,2019,08 ,TOTAL,812.2
Bulgaria,2019,08 ,Y25-74,737.7
Bulgaria,2019,08 ,Y_LT25,144.3
Bulgaria,2019,09 ,TOTAL,816.8
Bulgaria,2019,09 ,Y25-74,742.9000000000001
Bulgaria,2019,09 ,Y_LT25,142.8
Bulgaria,2019,10 ,TOTAL,859.6
Bulgaria,2019,10 ,Y25-74,776.5
Bulgaria,2019,10 ,Y_LT25,153.3
Bulgaria,2019,11 ,TOTAL,885.5000000000001
Bulgaria,2019,11 ,Y25-74,797.4
Bulgaria,2019,11 ,Y_LT25,162.8
Bulgaria,2019,12 ,TOTAL,894.9000000000001
Bulgaria,2019,12 ,Y25-74,805.6999999999999
Bulgaria,2019,12 ,Y_LT25,168.20000000000002
Bulgaria,2020,01 ,TOTAL,945.9999999999999
Bulgaria,2020,01 ,Y25-74,844.0
Bulgaria,2020,01 ,Y_LT25,212.10000000000002
Bulgaria,2020,02 ,TOTAL,888.7
Bulgaria,2020,02 ,Y25-74,794.0000000000001
Bulgaria,2020,02 ,Y_LT25,209.20000000000002
Bulgaria,2020,03 ,TOTAL,863.8
Bulgaria,2020,03 ,Y25-74,772.9
Bulgaria,2020,03 ,Y_LT25,199.3
Bulgaria,2020,04 ,TOTAL,1024.0
Bulgaria,2020,04 ,Y25-74,901.0999999999999
Bulgaria,2020,04 ,Y_LT25,251.0
Bulgaria,2020,05 ,TOTAL,971.4
Bulgaria,2020,05 ,Y25-74,858.0
Bulgaria,2020,05 ,Y_LT25,220.0
